Gene,GBM_gain,LGG_gain,pval,FDR
RNU4ATAC9P,8,4,0.38656153385757197,0.486824412198995
RNU6ATAC10P,20,7,0.01853516742298712,0.037601127159046406
RNU6ATAC11P,3,3,1.0,1.0
RNU6ATAC12P,9,49,9.03533844464938e-09,5.894557461413744e-08
RNU6ATAC13P,9,4,0.2656173167521872,0.3565782482331588
RNU6ATAC14P,16,4,0.011499379438805801,0.024841438494244177
RNU6ATAC15P,27,6,0.0002966917011850872,0.0009752059462459267
RNU6ATAC17P,179,43,4.8169822090044494e-24,6.570521236587541e-23
RNU6ATAC18P,41,11,4.571119131766079e-05,0.00020431269976447315
RNU6ATAC19P,17,6,0.03388878722533728,0.06171166611866033
RNU6ATAC20P,32,9,0.00038673325836441,0.0012247912429600822
RNU6ATAC21P,13,7,0.26129788031550283,0.3561131176478561
RNU6ATAC25P,16,11,0.43964061589798575,0.5385857549193205
RNU6ATAC26P,30,5,1.9686386736206496e-05,9.658613394457666e-05
RNU6ATAC27P,41,14,0.00043896605059576916,0.0013725571825624113
RNU6ATAC28P,8,3,0.22555444649456768,0.3137331367468202
RNU6ATAC29P,27,5,0.00010262147150150756,0.0003977460970464832
RNU6ATAC33P,6,15,0.04624296208619189,0.08055640930407491
RNU6ATAC35P,43,25,0.04483048696771447,0.07829564522399533
RNU6ATAC37P,22,10,0.04867944309992932,0.08437021078762129
RNU6ATAC39P,15,57,6.820211019120262e-08,4.182357251333119e-07
RNU6ATAC3P,19,13,0.3740856844124839,0.4761839980087034
RNU6ATAC40P,432,161,1.503828337320161e-57,3.696316525347656e-56
RNU6ATAC42P,38,13,0.000802640619496415,0.0023497186790637737
RNU6ATAC5P,8,4,0.38656153385757197,0.486824412198995
RNU6ATAC6P,28,5,5.949475379404536e-05,0.00025311394121217375
RNU6ATAC7P,14,6,0.1139016199639018,0.17748231257707794
RNU6ATAC9P,5,6,0.7687167333522693,0.8394842860299869
RNU6V,47,15,6.480578231878923e-05,0.00026989829142084766
RNY1,434,164,6.261008938411741e-57,1.4118293128688817e-55
RNY1P1,8,4,0.38656153385757197,0.486824412198995
RNY1P2,8,14,0.19751192771669848,0.28125938650811994
RNY1P4,4,4,1.0,1.0
RNY1P5,4,3,1.0,1.0
RNY1P7,6,3,0.5070428290082912,0.6023866154613178
RNY1P8,3,2,1.0,1.0
RNY3P10,4,1,0.374511179720651,0.4764429391821039
RNY3P2,1,3,0.36316015387059114,0.4646395630285004
RNY3P3,4,3,1.0,1.0
RNY3P4,6,4,0.7534252777061385,0.8242835885911554
RNY3P5,2,2,1.0,1.0
RNY3P7,4,3,1.0,1.0
RNY3P8,7,11,0.34632995228602165,0.4467602837512002
RNY3P9,4,6,0.5385708777352516,0.6314148864699743
RNY4P1,41,23,0.03879432397539926,0.06912828161634386
RNY4P13,14,6,0.1139016199639018,0.17748231257707794
RNY4P15,19,6,0.014161791349667606,0.029494076062863417
RNY4P16,51,22,0.0009801223594330206,0.0028015754841958706
RNY4P17,10,4,0.17837098217268166,0.2582201089521239
RNY4P18,45,22,0.007777064575325493,0.0175200648077575
RNY4P2,17,11,0.342272640589673,0.4428376885749394
RNY4P20,11,1,0.006234091590507687,0.01442137823571233
RNY4P24,2,1,1.0,1.0
RNY4P25,59,28,0.0011552899209319482,0.0032539654974786197
RNY4P26,0,2,0.23838148519734043,0.3277499903592107
RNY4P28,2,2,1.0,1.0
RNY4P29,2,2,1.0,1.0
RNY4P3,15,9,0.30517258777249245,0.40135580376278934
RNY4P30,1,2,0.6161934384448456,0.7006885029578778
RNY4P31,2,2,1.0,1.0
RNY4P4,32,5,6.390278012408753e-06,3.436061410324191e-05
RNY4P6,9,46,5.266653995112432e-08,3.273783514014839e-07
RNY5,433,164,1.0433554551021747e-56,2.324794098623807e-55
RNY5P1,42,13,0.0001395111604896438,0.0005168176142657797
RNY5P3,41,10,1.9055381272330483e-05,9.454037527183983e-05
RNY5P4,10,5,0.30032490974127724,0.3964383839759604
RNY5P5,15,9,0.30517258777249245,0.40135580376278934
RNY5P8,11,14,0.5459238308085007,0.6384273548576596
ROBO1,28,5,5.949475379404536e-05,0.00025311394121217375
ROBO2,28,6,0.00017702539567364308,0.0006246633910307265
ROBO3,9,55,2.3986075747212463e-10,1.7007690536904473e-09
ROCK1P1,30,15,0.04659267441267927,0.08111856994315063
ROPN1,29,5,3.430961624841727e-05,0.00015839588589570567
ROPN1L,31,11,0.002661916526948237,0.006925963687059705
ROR1,46,13,2.1981625686934106e-05,0.00010607970905089216
ROR2,41,23,0.03879432397539926,0.06912828161634386
RORA,9,7,0.803005578017028,0.8612725161162496
RORB,41,23,0.03879432397539926,0.06912828161634386
RORC,58,27,0.0010116085050414694,0.0028860821673086603
ROS1,12,1,0.0033433814753536578,0.008472983968420727
RP1,28,33,0.430509628070317,0.5303415301747207
RP1L1,28,27,1.0,1.0
RP2,5,12,0.08760451330274163,0.14122419287039223
RP9,429,107,2.2949409788303466e-83,2.9969933582673167e-81
RP9P,429,108,8.601569927459024e-83,8.023501687613641e-81
RPA1,10,7,0.6278994251432753,0.7094871391770152
RPA2,40,13,0.00033905338421234105,0.0010981030243909723
RPA3,421,102,3.7504774686153046e-82,2.8446803345285176e-80
RPA4,9,14,0.29396202526586646,0.38985532457106875
RPAIN,9,6,0.6061644328763274,0.6945961737323886
RPAP1,11,7,0.479117078642087,0.5763681742267593
RPAP2,44,15,0.00024008643273707342,0.0008171579234592269
RPAP3,31,10,0.0013262029808564068,0.0036787802671779677
RPE,14,7,0.18742643540703754,0.26771639784505324
RPE65,45,13,3.518754807695726e-05,0.00016086654399383383
RPF1,46,15,0.00010086803264047187,0.0003977460970464832
RPF2,11,2,0.022132997223854867,0.04297018482160886
RPGR,6,9,0.4425515141810726,0.5398179532140471
RPGRIP1,7,9,0.6198639611490687,0.7039029843884094
RPGRIP1L,18,10,0.1825258056454066,0.2633716899675938
RPH3A,30,10,0.002048710493951572,0.005470756436373526
RPL10L,6,8,0.5977465734263555,0.6870471483022353
RPL11,34,12,0.0022303337932544002,0.005912648350766916
RPL12,44,28,0.08805383770323698,0.14178112304355237
RPL12P38,30,26,0.7841504027882417,0.8524336409029181
RPL13AP17,435,121,8.825514136038595e-79,4.3314238985303144e-77
RPL14,29,7,0.00028345926172180407,0.0009397331550856631
RPL18A,175,46,1.1743682116570831e-21,1.0176954300442051e-20
RPL21,8,4,0.38656153385757197,0.486824412198995
RPL22,32,10,0.0008522401096625325,0.0024698845941551356
RPL22P19,34,14,0.0072536103556394655,0.016464085385131784
RPL23,14,11,0.6885857509327542,0.7594316521633327
RPL24,29,6,0.00010498855889076932,0.00040069076935745203
RPL27,18,11,0.2622119360067914,0.3561131176478561
RPL27A,8,14,0.19751192771669848,0.28125938650811994
RPL28,144,25,1.3921345516181242e-23,1.7250063280693885e-22
RPL29P2,8,7,1.0,1.0
RPL29P30,9,7,0.803005578017028,0.8612725161162496
RPL3,13,9,0.5216605164082674,0.6141656973517843
RPL30,36,67,0.0005923609544896248,0.0017888752894681652
RPL30P11,42,31,0.2768906134391372,0.3703406753612657
RPL31,18,7,0.042275853334427835,0.0742137656781341
RPL32,31,12,0.005019277004726993,0.012045302342120484
RPL32P3,30,5,1.9686386736206496e-05,9.658613394457666e-05
RPL34,10,6,0.4530657644335597,0.5501853036519123
RPL36,177,47,9.400503717423133e-22,8.198418398853695e-21
RPL36A,7,14,0.1233006032899853,0.18858625727762493
RPL37A,16,7,0.0916764545126367,0.1460792566441144
RPL39L,50,9,5.61917871588903e-08,3.477083887730591e-07
RPL39P5,31,6,3.630786952340526e-05,0.00016483421538769654
RPL3L,19,10,0.1338287259801158,0.2015281065646625
RPL4,9,8,1.0,1.0
RPL41,39,11,0.00011840273809974537,0.0004468567483472575
RPL5,42,15,0.000557453294827175,0.0016892319575695146
RPL6,30,9,0.0009740817847902242,0.0027874924245387934
RPL7,33,37,0.5372405974120151,0.6310245027321792
RPL7A,42,28,0.1386587353301526,0.20844613485367686
RPL7L1,14,6,0.1139016199639018,0.17748231257707794
RPLP0P2,3,21,0.00010128166992747773,0.0003977460970464832
RPN1,29,5,3.430961624841727e-05,0.00015839588589570567
RPN2,179,41,5.639097777625378e-25,8.999784317149621e-24
RPP25,9,7,0.803005578017028,0.8612725161162496
RPP25L,36,13,0.0018471864842491328,0.004990294409147954
RPP30,3,2,1.0,1.0
RPP40,15,9,0.30517258777249245,0.40135580376278934
RPPH1,7,9,0.6198639611490687,0.7039029843884094
RPRD2,60,29,0.0018059241753345012,0.004903520026247251
RPS10,12,9,0.6623100341654395,0.7416726637160965
RPS10P7,53,25,0.0021507053913035093,0.005727840675048076
RPS11,129,26,6.3045481541317535e-19,4.654951041236513e-18
RPS11P6,42,12,6.454187004668717e-05,0.00026969666231528875
RPS12,11,1,0.006234091590507687,0.01442137823571233
RPS17L,9,9,1.0,1.0
RPS18,11,9,0.8231147798009446,0.8749672822091298
RPS19,143,31,3.292044910004934e-20,2.6117237431829953e-19
RPS20P22,25,26,0.775895291710859,0.8454179417335618
RPS24,3,1,0.6247067078323906,0.7081706928009391
RPS26,40,11,7.37887633597402e-05,0.0003049421156127073
RPS27P25,32,17,0.056315992870336846,0.09579133548193697
RPS29,5,6,0.7687167333522693,0.8394842860299869
RPS4X,6,19,0.007508495688878724,0.016964433316621133
RPS4XP16,1,1,1.0,1.0
RPS4XP5,17,8,0.10603769801089757,0.16701354470138016
RPS6,17,11,0.342272640589673,0.4428376885749394
RPS6KA1,39,12,0.0002562061629881113,0.00086348836529521
RPS6KA2,11,1,0.006234091590507687,0.01442137823571233
RPS6KA3,8,11,0.49178571611551897,0.5892482754605763
RPS6KA5,10,4,0.17837098217268166,0.2582201089521239
RPS6KA6,7,18,0.024654089142138902,0.047316947058995786
RPS6KB1,31,27,0.7876541964741268,0.8536145230656375
RPS6KC1,47,25,0.014488587251988969,0.03014123886277467
RPS9,142,28,2.0005622910723588e-21,1.692644759849278e-20
RPSAP52,37,13,0.0012220988557692138,0.003424795785770116
RPSAP58,179,46,1.0487489700441541e-22,1.1091628191635992e-21
RPTN,56,27,0.0019850323713369073,0.005319631718903939
RPTOR,33,25,0.41868862750569114,0.5203033353645403
RPUSD2,9,4,0.2656173167521872,0.3565782482331588
RPUSD4,10,54,1.5915550697876017e-09,1.0929114786497578e-08
RRAGA,18,10,0.1825258056454066,0.2633716899675938
RRAGB,9,32,0.00017057368817659498,0.0006105032925597393
RRAGC,45,13,3.518754807695726e-05,0.00016086654399383383
RRAS,129,26,6.3045481541317535e-19,4.654951041236513e-18
RREB1,14,9,0.40274184467724955,0.5028162792720038
RRM1,9,14,0.29396202526586646,0.38985532457106875
RRM2B,35,71,9.046117439466135e-05,0.0003645146007671114
RRN3P2,15,7,0.13213108532119988,0.20021638980463927
RRP12,1,2,0.6161934384448456,0.7006885029578778
RRP15,44,25,0.03419223862764333,0.06214438336075851
RRP1B,36,15,0.00590793977450673,0.013998964899580635
RRP8,7,14,0.1233006032899853,0.18858625727762493
RSAD1,27,16,0.12310696098592644,0.18858625727762493
RSAD2,22,11,0.07820398489395194,0.12690085846973206
RSBN1,45,12,1.5423755024707707e-05,7.77295144164632e-05
RSBN1L,437,120,2.029293902149668e-80,1.1163346455122239e-78
RSC1A1,42,11,2.8154665447187468e-05,0.0001338906794445413
RSF1,11,31,0.001353968964074497,0.003746804109539487
RSG1,43,11,1.7244883465093664e-05,8.572779208168707e-05
RSL24D1,8,6,0.7899543642007077,0.8536145230656375
RSPH10B2,421,103,1.44615242756049e-81,9.739155675831137e-80
RSPH3,12,2,0.01270460490418217,0.02696025949569137
RSPH4A,11,1,0.006234091590507687,0.01442137823571233
RSPH6A,132,24,9.194293850591208e-21,7.54122911240736e-20
RSPO3,11,1,0.006234091590507687,0.01442137823571233
RSPO4,178,41,1.0663884566965335e-24,1.645942635423283e-23
RSPRY1,18,14,0.5943018773230132,0.6843973310050618
RSRC1,34,7,2.1766885943814317e-05,0.00010585980994307104
RSRC2,31,17,0.07539899935523106,0.12372619889825831
RSU1,13,57,8.917452689513896e-09,5.8404842778508374e-08
RTBDN,178,47,5.162432934071453e-22,4.7916821881263956e-21
RTCB,11,10,1.0,1.0
RTF1,11,7,0.479117078642087,0.5763681742267593
RTFDC1,175,44,1.6070606987810127e-22,1.6496813106147128e-21
RTKN2,3,2,1.0,1.0
RTN1,6,4,0.7534252777061385,0.8242835885911554
RTN2,132,25,3.0672257704087235e-20,2.444989204883132e-19
RTN3,4,25,3.5675835979824475e-05,0.00016285097408662733
RTN4,23,7,0.004966241738960657,0.01198145507746652
RTN4IP1,12,3,0.03463458748966235,0.06271181079528534
RTN4RL2,6,20,0.004632053574129008,0.011311248874190154
RTP1,50,8,1.6954734436177545e-08,1.0881461613782666e-07
RTP2,48,7,1.5267069396911062e-08,9.831940317444698e-08
RTP3,27,5,0.00010262147150150756,0.0003977460970464832
RTP4,48,7,1.5267069396911062e-08,9.831940317444698e-08
RTTN,33,8,9.868270984663045e-05,0.0003935254743698078
RUFY1,31,11,0.002661916526948237,0.006925963687059705
RUFY4,15,7,0.13213108532119988,0.20021638980463927
RUNDC3B,436,133,8.983175537140103e-73,3.550245532020265e-71
RUNX1,34,13,0.004123594272487196,0.010172164714883823
RUNX1T1,35,55,0.0155901515938602,0.03215227913163863
RUNX2,11,6,0.3306822019367589,0.43112989918276284
RUNX3,38,13,0.000802640619496415,0.0023497186790637737
RUSC1,66,29,0.00022681042388474477,0.0007801738309439069
RUSC2,37,14,0.0022809745138280065,0.006021387809574443
RUVBL1,29,5,3.430961624841727e-05,0.00015839588589570567
RUVBL2,128,25,3.7065885529755316e-19,2.77218859006905e-18
RWDD1,11,1,0.006234091590507687,0.01442137823571233
RWDD3,45,15,0.00015608628754170724,0.0005682676039518447
RWDD4,10,5,0.30032490974127724,0.3964383839759604
RXFP1,9,4,0.2656173167521872,0.3565782482331588
RXFP2,4,6,0.5385708777352516,0.6314148864699743
RXFP3,27,12,0.02264854678278911,0.04387151755242188
RXFP4,64,31,0.0011717711145345692,0.003299767222591442
RXRA,43,28,0.11094945351143418,0.17409245562999878
RXRG,53,26,0.0033903771598904108,0.008553113419659699
RYBP,27,5,0.00010262147150150756,0.0003977460970464832
RYK,29,6,0.00010498855889076932,0.00040069076935745203
RYR1,162,30,5.886666498773573e-26,1.0103537997552173e-24
RYR2,49,23,0.0032552687691779457,0.008301515771016198
RYR3,8,5,0.5800722812261874,0.6703751842597062
S100A10,57,27,0.0014212329694556257,0.00391994063090626
S100A12,58,27,0.0010116085050414694,0.0028860821673086603
S100A16,60,27,0.0005038194283476274,0.0015492137950296207
S100A3,58,27,0.0010116085050414694,0.0028860821673086603
S100P,11,8,0.6463669807125458,0.7272354896869203
S100PBP,45,13,3.518754807695726e-05,0.00016086654399383383
S100Z,23,10,0.03391717220291799,0.06171166611866033
S1PR5,185,51,6.118287158025144e-22,5.633625784133759e-21
SAA2,6,15,0.04624296208619189,0.08055640930407491
SAAL1,6,15,0.04624296208619189,0.08055640930407491
SACM1L,28,5,5.949475379404536e-05,0.00025311394121217375
SACS,7,5,0.7738850745064085,0.8441462847862611
SAE1,125,22,3.585445779684481e-20,2.8429896895090567e-19
SAFB,177,47,9.400503717423133e-22,8.198418398853695e-21
SAFB2,177,47,9.400503717423133e-22,8.198418398853695e-21
SAG,14,7,0.18742643540703754,0.26771639784505324
SALL1,17,10,0.24528349080208264,0.33643871265555547
SALL2,4,9,0.16844137442837442,0.24739878348805155
SALL3,34,10,0.00034472901550832563,0.0011112127827654077
SALL4,176,42,1.0972396149919154e-23,1.3882345861793248e-22
SAMD12,38,83,4.583100127235042e-06,2.50462894458986e-05
SAMD15,9,3,0.14505090281306568,0.21580884272306522
SAMD3,11,1,0.006234091590507687,0.01442137823571233
SAMD4A,6,7,0.7851441588007239,0.8529582593221405
SAMD4B,155,33,1.9008021373810237e-22,1.9197206791653137e-21
SAMD5,11,3,0.05670376906265473,0.09579133548193697
SAMD7,39,11,0.00011840273809974537,0.0004468567483472575
SAMD9,436,144,2.496072145032894e-67,8.967945328733014e-66
SAMM50,11,9,0.8231147798009446,0.8749672822091298
SAMSN1,40,17,0.003920528467474147,0.00975940602097244
SAP130,15,6,0.07713921224233394,0.12530845748570807
SAP30,10,4,0.17837098217268166,0.2582201089521239
SAP30BP,39,29,0.3174735129773585,0.4169130131072027
SAP30L,22,9,0.0284785623542344,0.05353499179320218
SAPCD2,47,30,0.07671165901896786,0.12530845748570807
SAR1B,21,11,0.10796373535383474,0.16983339033663875
SARDH,41,28,0.1718446789736396,0.2516344957903783
SARM1,15,6,0.07713921224233394,0.12530845748570807
SARNP,34,11,0.0007391721636164973,0.0021830653988579264
SARS2,159,31,1.4345505522413536e-24,2.1894390440610416e-23
SASH1,12,2,0.01270460490418217,0.02696025949569137
SASH3,4,10,0.10907873374700766,0.17140780824657958
SAT1,8,12,0.37027889753256593,0.4715380720040766
SAT2,8,7,1.0,1.0
SATB1,28,11,0.008939238903009178,0.019843334962716504
SATB2,15,5,0.0406082412561299,0.07194226344043397
SAYSD1,12,8,0.5017551450947653,0.5979019891322055
SBF2,6,15,0.04624296208619189,0.08055640930407491
SBK1,15,6,0.07713921224233394,0.12530845748570807
SBNO1,35,21,0.09904220842258235,0.15683423514238104
SBNO2,187,53,1.1685980287620487e-21,1.0138651181945955e-20
SBSN,164,30,1.5690036663649413e-26,2.842376002589709e-25
SBSPON,33,37,0.5372405974120151,0.6310245027321792
SC5D,13,54,4.697254686403298e-08,2.924683701509317e-07
SCAF1,130,26,3.4123030990792854e-19,2.5597386584401953e-18
SCAF11,32,9,0.00038673325836441,0.0012247912429600822
SCAF8,13,2,0.007222109257812128,0.016433581338457962
SCAI,44,26,0.04790829988083656,0.08337043425381267
SCAMP1,23,9,0.019296343833463993,0.038618402410842516
SCAMP2,9,7,0.803005578017028,0.8612725161162496
SCAMP5,10,7,0.6278994251432753,0.7094871391770152
SCAND1,179,41,5.639097777625378e-25,8.999784317149621e-24
SCAND3,10,9,1.0,1.0
SCAP,30,5,1.9686386736206496e-05,9.658613394457666e-05
SCAPER,8,9,0.8095986768506749,0.8676004658872153
SCARA3,23,27,0.4724778655368175,0.5715402806791723
SCARA5,23,27,0.4724778655368175,0.5715402806791723
SCARB1,36,16,0.009891496313328273,0.021800776582560022
SCARB2,9,4,0.2656173167521872,0.3565782482331588
SCARF1,12,7,0.3574807862272077,0.459447706252478
SCARNA1,39,13,0.0005234457598051231,0.001599737163360468
SCARNA11,40,32,0.46589513810394734,0.565170693380055
SCARNA15,9,9,1.0,1.0
SCARNA16,22,8,0.01551377812090629,0.032003560414803664
SCARNA17,30,6,6.19094237246575e-05,0.00025992611839443846
SCARNA18,23,11,0.055963455708658336,0.09530096131450627
SCARNA20,36,15,0.00590793977450673,0.013998964899580635
SCARNA21,5,2,0.45248351410597276,0.5501853036519123
SCARNA22,23,11,0.055963455708658336,0.09530096131450627
SCARNA23,11,11,1.0,1.0
SCARNA24,32,21,0.20468340407919222,0.29054209475059634
SCARNA3,51,26,0.006410260448507094,0.014785638368250583
SCARNA4,36,14,0.0033812116747946575,0.008552979102588204
SCARNA5,14,7,0.18742643540703754,0.26771639784505324
SCARNA7,34,7,2.1766885943814317e-05,0.00010585980994307104
SCARNA9,8,35,1.3645137971061377e-05,6.913412784121242e-05
SCD5,10,5,0.30032490974127724,0.3964383839759604
SCEL,5,3,0.7261349050046062,0.7962828772076799
SCFD1,9,8,1.0,1.0
SCFD2,66,22,2.2263790278120664e-06,1.2732581964844483e-05
SCG2,14,7,0.18742643540703754,0.26771639784505324
SCG3,8,7,1.0,1.0
SCG5,8,6,0.7899543642007077,0.8536145230656375
SCGB1B2P,166,29,1.1302403784187313e-27,2.2511870030626667e-26
SCGB1D1,3,21,0.00010128166992747773,0.0003977460970464832
SCGB1D2,3,22,5.4940664207461905e-05,0.0002433920044447383
SCGB2B2,167,29,5.753633069806257e-28,1.1629617959939486e-26
SCHIP1,34,7,2.1766885943814317e-05,0.00010585980994307104
SCIMP,18,6,0.022033728705400466,0.04297018482160886
SCIN,418,104,2.0580042516932364e-79,1.0441590490516563e-77
SCLY,15,6,0.07713921224233394,0.12530845748570807
SCMH1,45,13,3.518754807695726e-05,0.00016086654399383383
SCML1,8,12,0.37027889753256593,0.4715380720040766
SCML2,8,11,0.49178571611551897,0.5892482754605763
SCML4,14,2,0.00407043139450625,0.010089080488974231
SCN10A,32,7,6.180254487828063e-05,0.00025992611839443846
SCN11A,30,7,0.0001716303703014529,0.0006105032925597393
SCN1A,17,6,0.03388878722533728,0.06171166611866033
SCN1B,164,28,1.1631383034528502e-27,2.3044869447565837e-26
SCN2A,17,6,0.03388878722533728,0.06171166611866033
SCN3A,17,6,0.03388878722533728,0.06171166611866033
SCN3B,9,55,2.3986075747212463e-10,1.7007690536904473e-09
SCN4A,30,26,0.7841504027882417,0.8524336409029181
SCN4B,12,54,1.6270567677712555e-08,1.0460247661981471e-07
SCN5A,31,7,0.00010329003718746068,0.0003977460970464832
SCN7A,18,5,0.010282512173524001,0.022507326602825166
SCN8A,37,9,3.4409604621820894e-05,0.0001586137023359442
SCN9A,18,6,0.022033728705400466,0.04297018482160886
SCNN1B,16,6,0.05147633813886318,0.08805919195460157
SCNN1G,16,6,0.05147633813886318,0.08805919195460157
SCO1,10,8,0.8138773582697607,0.8696414205973153
SCOC,11,3,0.05670376906265473,0.09579133548193697
SCP2,40,13,0.00033905338421234105,0.0010981030243909723
SCPEP1,32,24,0.41083579064028847,0.5119156206408981
SCRIB,40,75,0.000238806837790946,0.0008171579234592269
SCRN1,428,106,2.1759312299184594e-83,2.9969933582673167e-81
SCTR,17,6,0.03388878722533728,0.06171166611866033
SCUBE1,13,9,0.5216605164082674,0.6141656973517843
SCUBE2,8,15,0.14033997521190156,0.21065724615015868
SCUBE3,12,8,0.5017551450947653,0.5979019891322055
SCYL2,30,9,0.0009740817847902242,0.0027874924245387934
SCYL3,51,24,0.0026458295733944506,0.006908043903553175
SDAD1,9,4,0.2656173167521872,0.3565782482331588
SDC1,25,10,0.01594065095283052,0.03269133638430846
SDC2,36,68,0.00042238661492514446,0.0013334879510081606
SDC3,48,14,1.9181713021581483e-05,9.504155927354361e-05
