Gene,GBM_mut,LGG_mut,pval,FDR
ZNF544,2,1,0.2776318594459757,1.0
ZNF546,2,2,0.6129467360897645,1.0
ZNF551,0,4,0.3041276425443637,1.0
ZNF554,2,1,0.2776318594459757,1.0
ZNF560,1,5,0.6704048423590807,1.0
ZNF567,0,3,0.555300505294623,1.0
ZNF569,4,1,0.05190631466953338,0.9984238280609337
ZNF571,2,2,0.6129467360897645,1.0
ZNF592,1,3,1.0,1.0
ZNF595,3,1,0.12322231267327528,1.0
ZNF606,0,3,0.555300505294623,1.0
ZNF608,3,4,0.6988110156411875,1.0
ZNF609,1,3,1.0,1.0
ZNF618,5,5,0.328575491331887,1.0
ZNF622,1,2,1.0,1.0
ZNF624,1,3,1.0,1.0
ZNF626,3,1,0.12322231267327528,1.0
ZNF629,1,3,1.0,1.0
ZNF638,2,7,0.7264026999583479,1.0
ZNF642,0,3,0.555300505294623,1.0
ZNF644,2,4,1.0,1.0
ZNF645,1,2,1.0,1.0
ZNF646,2,1,0.2776318594459757,1.0
ZNF654,0,3,0.555300505294623,1.0
ZNF658,3,2,0.3479791729957157,1.0
ZNF665,1,2,1.0,1.0
ZNF667,0,4,0.3041276425443637,1.0
ZNF674,2,1,0.2776318594459757,1.0
ZNF675,0,3,0.555300505294623,1.0
ZNF676,2,1,0.2776318594459757,1.0
ZNF681,3,5,1.0,1.0
ZNF683,2,2,0.6129467360897645,1.0
ZNF689,1,3,1.0,1.0
ZNF697,3,1,0.12322231267327528,1.0
ZNF701,1,3,1.0,1.0
ZNF709,2,3,1.0,1.0
ZNF71,3,3,0.4235081060898829,1.0
ZNF711,1,3,1.0,1.0
ZNF716,1,2,1.0,1.0
ZNF721,1,2,1.0,1.0
ZNF76,2,3,1.0,1.0
ZNF761,2,5,1.0,1.0
ZNF764,0,3,0.555300505294623,1.0
ZNF768,2,1,0.2776318594459757,1.0
ZNF77,1,3,1.0,1.0
ZNF770,1,3,1.0,1.0
ZNF776,1,2,1.0,1.0
ZNF786,2,2,0.6129467360897645,1.0
ZNF79,2,1,0.2776318594459757,1.0
ZNF799,0,4,0.3041276425443637,1.0
ZNF8,2,1,0.2776318594459757,1.0
ZNF804A,4,3,0.2440874242159363,1.0
ZNF804B,0,3,0.555300505294623,1.0
ZNF81,2,2,0.6129467360897645,1.0
ZNF813,3,0,0.041546220364935736,0.9984238280609337
ZNF827,1,2,1.0,1.0
ZNF831,5,7,0.7610101658739366,1.0
ZNF841,1,2,1.0,1.0
ZNF845,2,4,1.0,1.0
ZNF860,2,2,0.6129467360897645,1.0
ZNF91,4,3,0.2440874242159363,1.0
ZNF99,6,7,0.39050979126624275,1.0
ZNFX1,2,3,1.0,1.0
ZNHIT6,2,1,0.2776318594459757,1.0
ZP2,2,4,1.0,1.0
ZP3,1,2,1.0,1.0
ZP4,4,4,0.45877715501005295,1.0
ZPBP,5,2,0.05296050564450086,0.9984238280609337
ZRANB3,2,1,0.2776318594459757,1.0
ZRSR2,2,1,0.2776318594459757,1.0
ZSCAN1,3,2,0.3479791729957157,1.0
ZSCAN18,0,4,0.3041276425443637,1.0
ZSCAN20,1,3,1.0,1.0
ZSCAN22,2,1,0.2776318594459757,1.0
ZSCAN29,4,1,0.05190631466953338,0.9984238280609337
ZSCAN5A,1,2,1.0,1.0
ZSCAN5B,2,1,0.2776318594459757,1.0
ZSWIM2,2,3,1.0,1.0
ZSWIM5,1,2,1.0,1.0
ZW10,0,5,0.16968917798636085,1.0
ZXDB,1,2,1.0,1.0
ZXDC,1,2,1.0,1.0
ZZEF1,0,5,0.16968917798636085,1.0
ZZZ3,1,3,1.0,1.0
